81,54
81,52
103,81
107,81
56,81
53,81
81,106
186,163
217,186
219,186
164,186
171,186
186,218
251,218
280,251
275,251
219,251
217,251
251,274
83,106
83,55
83,54
107,83
109,83
57,83
56,83
83,108
137,163
137,108
137,106
164,137
167,137
109,137
107,137
137,166
189,218
189,166
189,163
219,189
222,189
167,189
164,189
189,221
246,274
246,221
246,218
275,246
277,246
222,246
219,246
246,276
304,276
304,274
323,304
324,304
277,304
275,304
328,304
139,166
98,139
139,108
167,139
169,139
86,139
109,139
139,155
193,221
193,155
193,166
222,193
225,193
169,193
167,193
193,224
249,276
249,224
249,221
277,249
279,249
225,249
222,249
249,278
328,306
306,278
306,276
324,306
325,306
279,306
277,306
327,306
252,280
252,219
252,217
282,252
220,252
252,275
84,107
84,57
84,56
104,84
105,84
35,84
84,109
138,164
138,109
138,107
165,138
168,138
105,138
104,138
138,167
190,219
190,167
190,164
220,190
223,190
168,190
165,190
190,222
247,275
247,222
247,219
282,247
281,247
223,247
220,247
247,277
305,323
305,277
305,275
322,305
281,305
282,305
305,324
194,222
194,169
194,167
223,194
226,194
148,194
168,194
194,225
250,277
250,225
250,222
281,250
283,250
226,250
223,250
250,279
307,324
307,279
307,277
322,307
283,307
281,307
307,325
50,14
52,14
242,274
242,218
76,106
76,108
76,55
76,54
149,163
149,166
149,108
149,106
218,188
221,188
166,188
163,188
188,212
253,212
274,253
276,253
221,253
218,253
284,253
297,284
328,297
297,276
297,274
130,166
130,155
98,130
130,108
192,212
221,192
224,192
155,192
166,192
236,192
284,248
236,248
248,212
276,248
278,248
224,248
221,248
315,284
328,315
327,315
315,278
315,276
262,236
262,278
262,224
24,50
51,24
53,24
24,52
80,52
80,50
103,80
53,80
51,80
12,52
12,53
12,56
12,54
135,106
171,135
164,135
107,135
103,135
135,163
300,274
323,300
275,300
280,300
25,54
56,25
57,25
25,55
79,108
79,55
109,79
86,79
57,79
98,79
341,327
341,328
341,325
341,324
133,155
98,133
169,133
86,133
196,224
196,155
225,196
169,196
254,278
254,224
279,254
225,254
327,302
302,278
325,302
279,302
82,103
82,56
82,53
104,82
35,82
82,107
171,136
136,107
136,103
165,136
104,136
136,164
187,217
187,164
171,187
220,187
165,187
187,219
301,275
301,280
282,301
301,323
16,56
35,16
16,57
74,109
74,57
105,74
86,74
140,167
86,140
140,109
168,140
148,140
105,140
140,169
73,86
134,169
86,134
148,134
197,225
197,169
226,197
148,197
255,279
255,225
283,255
226,255
303,325
303,279
283,303
151,165
151,105
151,104
151,168
191,220
191,168
191,165
229,191
191,223
256,282
256,223
256,220
229,256
256,281
195,223
148,195
195,168
229,195
195,226
257,281
257,226
257,223
229,257
257,283
77,75
77,114
77,98
77,113
98,75
98,113
116,146
116,62
116,75
116,110
86,98
86,92
86,58
86,75
86,63
145,146
145,158
145,157
145,75
145,114
131,170
131,155
131,113
131,130
146,157
58,62
58,75
63,98
63,74
63,43
158,170
158,114
157,176
158,157
158,205
158,182
234,208
234,231
234,176
234,258
234,182
234,237
131,114
116,150
110,152
110,150
146,176
146,150
62,110
62,75
62,86
62,92
98,96
96,130
96,112
96,79
96,113
130,149
130,112
130,160
170,205
170,273
170,243
170,155
170,200
208,176
208,152
208,150
208,183
110,92
92,101
92,74
74,31
74,85
74,101
74,43
130,113
114,170
157,182
231,243
231,182
155,200
170,235
200,160
200,202
152,150
92,123
92,120
101,85
101,117
149,160
149,179
149,177
149,112
205,243
205,231
205,182
243,273
231,286
200,262
200,236
200,235
262,273
262,292
262,235
238,271
238,183
238,208
152,183
152,147
148,123
148,120
143,117
143,101
148,153
148,143
148,173
117,91
31,46
31,85
31,43
46,85
46,91
31,16
31,21
112,76
243,286
290,299
290,314
290,258
290,271
290,265
299,286
299,265
312,286
312,321
312,327
312,343
314,299
314,321
314,330
299,321
238,258
238,237
238,263
238,216
271,298
271,263
202,232
202,236
273,286
273,312
273,292
183,147
153,118
153,147
183,216
118,123
123,110
123,120
123,153
117,151
117,124
117,78
85,91
85,117
16,46
16,21
46,35
76,94
76,37
76,44
76,119
49,30
49,22
49,63
49,96
49,76
49,79
286,321
321,330
321,343
321,342
290,316
290,298
258,271
258,265
155,160
160,179
160,202
327,292
268,292
268,236
268,264
268,262
232,236
273,235
153,201
153,183
151,161
151,143
35,18
35,78
35,42
35,91
13,30
13,22
13,21
13,16
13,8
13,29
30,22
30,63
30,29
22,8
22,37
21,43
21,29
9,16
9,8
9,18
9,12
16,8
119,94
119,112
312,292
330,345
330,342
179,177
179,202
179,212
179,209
315,292
315,291
315,309
268,291
292,291
236,264
264,261
264,291
264,232
264,284
261,232
261,284
232,212
232,209
216,201
216,245
201,228
201,181
201,183
201,245
201,173
153,173
78,42
78,89
91,78
18,42
18,12
18,16
37,44
126,90
126,142
126,94
8,20
8,37
22,44
22,76
327,336
327,347
327,343
347,348
347,343
347,349
348,336
348,327
343,349
343,342
348,349
348,346
348,350
345,331
345,344
349,345
349,342
349,350
291,309
291,284
161,181
161,198
151,185
159,180
159,151
159,203
151,124
159,124
159,132
180,213
180,203
124,132
42,89
42,93
42,36
94,44
115,126
115,172
115,121
126,172
126,174
142,149
142,177
142,174
348,341
346,341
346,350
345,342
345,350
331,344
331,330
331,333
316,298
316,331
298,263
298,289
290,330
263,289
263,245
263,216
202,212
212,209
294,284
294,309
294,320
294,311
336,315
336,328
336,341
161,185
213,211
213,203
211,156
211,171
211,180
156,132
156,171
156,129
132,93
132,129
132,89
132,180
89,93
93,64
93,36
42,17
17,11
17,18
17,0
17,26
17,5
20,44
20,12
20,37
20,1
8,12
44,90
90,115
90,94
90,71
172,121
172,162
172,174
142,119
241,209
241,284
241,261
346,340
344,346
344,333
344,350
344,340
331,317
331,298
316,330
317,298
317,289
317,333
317,322
317,296
289,245
228,245
228,260
209,261
309,320
309,284
309,328
320,335
320,326
320,337
320,328
320,311
181,173
181,198
185,198
185,239
185,230
198,230
185,233
185,203
269,288
269,239
269,287
269,310
233,269
233,239
233,203
269,259
288,310
288,308
288,319
181,228
181,230
171,215
171,210
171,162
93,129
93,111
93,102
64,40
64,32
64,69
12,1
12,0
44,27
209,214
209,177
209,174
71,59
71,27
71,44
71,48
59,27
27,23
333,340
289,260
289,296
245,260
228,230
241,294
241,270
294,270
335,337
335,328
335,341
335,336
260,287
260,296
239,287
239,230
239,260
287,296
288,259
211,244
211,215
244,272
244,215
244,267
244,259
244,213
171,129
129,111
111,102
111,128
64,102
64,87
64,36
64,26
27,6
27,20
6,20
6,1
99,71
99,121
99,115
99,95
71,115
121,162
121,128
121,111
59,23
59,48
333,322
322,296
322,340
322,329
296,329
287,310
287,329
313,326
313,285
313,311
313,318
313,293
313,295
326,311
326,334
326,337
230,260
272,295
272,267
272,308
272,259
310,329
310,319
295,267
295,308
295,318
215,210
215,240
215,267
267,293
267,266
210,240
210,162
240,267
240,266
210,227
210,266
162,128
162,199
128,129
72,87
72,34
87,69
1,3
2,1
2,7
2,3
6,23
6,3
6,14
23,14
11,2
11,5
11,26
11,32
99,65
214,242
214,174
214,199
214,241
48,23
48,28
48,65
65,88
340,338
340,339
340,329
332,326
332,334
332,319
332,318
332,338
332,339
329,319
329,338
270,311
270,285
285,311
285,293
326,318
242,241
242,270
334,337
334,339
337,339
337,341
319,308
319,318
319,338
308,318
338,339
293,295
293,266
102,97
111,95
111,97
102,87
87,125
87,141
87,100
1,0
242,227
242,285
242,199
227,266
227,285
227,199
23,28
88,95
88,39
339,341
285,266
97,88
95,65
72,97
72,70
72,69
7,3
7,4
3,14
11,4
11,19
40,67
40,69
40,32
32,26
15,14
15,28
15,10
15,39
14,10
14,7
39,28
39,47
39,65
28,65
28,14
102,141
141,178
141,154
141,122
70,67
70,69
47,10
47,19
47,34
47,72
4,2
34,32
34,33
10,4
10,7
4,19
40,33
40,45
10,39
10,19
72,100
127,100
127,97
127,122
127,72
70,38
70,33
70,34
38,33
38,41
38,61
38,68
41,61
34,19
47,88
47,97
61,68
33,45
122,178
122,97
175,154
175,204
175,207
204,178
204,207
61,66
60,45
60,70
60,68
60,66
60,67
45,67
127,178
127,175
154,125
204,154
207,206
38,45
38,66
32,33
66,68
70,68
206,175
206,184
175,184
175,144
41,66
184,207
66,45
75,114
75,146
113,114
176,150
176,182
63,29
63,79
286,234
286,265
234,265
118,147
118,110
96,76
258,237
147,110
120,101
120,143
43,29
149,119
177,174
161,143
161,173
143,173
151,203
78,124
94,142
259,308
233,213
233,259
213,259
89,124
18,0
36,17
36,26
0,2
0,5
180,156
174,199
199,172
341,340
71,65
2,5
95,97
95,121
67,69
97,141
32,19
125,127
125,175
125,144
127,144
125,100
178,175
199,210
128,171
125,141
208,237
178,154
